id,companyId,companyName,headquarters,ecosystemName,primaryTag,leadInvestors,investors,roundType,date,amount,year,yearQuarter
767,358,livebarn,montreal,quebec,sportstech,unknown,unknown,series c,2021-03-29,14000000,2021,2021 Q1
768,509,quotemachine,montreal,quebec,retailtech,telegraph hill capital,"maple leaf angels, real ventures, telegraph hill capital",seed,2021-03-29,1000000,2021,2021 Q1
769,172,dapper labs,vancouver,british columbia,blockchain,coatue,"ag ventures, alex caruso, andre drummond, andre iguodala, andreessen horowitz, ashton kutcher, bolt ventures, coatue, dee ford, devin mccourty, dk metcalf, domantas sabonis, dreamers vc, jason mccourty, javale mcgee, jordan armand matthews, josh hart, ken crawley, kevin durant, khris middleton, klay thompson, kyle lowry, malcolm jenkins, michael carter-williams, michael jordan, nikola vucevic, nolan arenado, richard seymour, rodney mcleod, roosh ventures, shawn mendes, shay mitchell, sound ventures, spencer dinwiddie, stefon diggs, thaddeus young, the chernin group, thomas antonio davis, timothy lamar beckham, trent williams, tyrod taylor, u.s. venture partners, udonis haslem, venrock, version one ventures, vivek ranadive, will smith",series c,2021-03-30,385245500,2021,2021 Q1
770,147,commercebear,toronto,toronto,ecommerce,unknown,unknown,seed,2021-03-31,0,2021,2021 Q1
771,377,mazumago,victoria,british columbia,fintech,"e-fund, ryan holmes","e-fund, ryan holmes",seed,2021-03-31,825000,2021,2021 Q1
772,26,allegory insurance,toronto,toronto,fintech,unknown,unknown,pre-seed,2021-04-01,0,2021,2021 Q2
773,67,bdata solutions,toronto,toronto,cybersecurity,unknown,unknown,seed,2021-04-01,2000000,2021,2021 Q2
774,325,keydb,toronto,toronto,devtech,y combinator,"tsvc, y combinator",seed,2021-04-01,1330000,2021,2021 Q2
775,381,medme health,toronto,toronto,healthtech,mars investment accelerator fund,y combinator,seed,2021-04-01,750000,2021,2021 Q2
776,418,niricson,victoria,british columbia,analytics,unknown,unknown,pre-seed,2021-04-01,184200,2021,2021 Q2
777,608,supportbench services,vancouver,british columbia,saas,unknown,badhouse ventures,seed,2021-04-01,0,2021,2021 Q2
778,621,4ag robotics,salmon arm,british columbia,robotics,unknown,red thread ventures,seed,2021-04-01,1660000,2021,2021 Q2
779,700,whaleroom,montreal,quebec,blockchain,unknown,unknown,pre-seed,2021-04-01,900000,2021,2021 Q2
780,374,mash,toronto,toronto,platform,castle island ventures,castle island ventures,pre-seed,2021-04-03,0,2021,2021 Q2
781,531,roll,toronto,toronto,transportation,techstars toronto accelerator,"techstars, techstars toronto accelerator",pre-seed,2021-04-05,147360,2021,2021 Q2
782,722,zerv,toronto,toronto,marketplace,unknown,techstars toronto accelerator,pre-seed,2021-04-05,147360,2021,2021 Q2
783,389,mijem,toronto,toronto,marketplace,calvin ayre,"calvin ayre, coingeek",unknown,2021-04-06,0,2021,2021 Q2
784,613,swyft,toronto,toronto,ecommerce,"forerunner ventures, inovia capital","forerunner ventures, golden ventures, inovia capital, shopify, trucks venture capital",series a,2021-04-07,22000000,2021,2021 Q2
785,336,lydia ai,toronto,toronto,insurtech,unknown,"500 startups, sparklabs taipei",unknown,2021-04-08,0,2021,2021 Q2
786,650,treasure card,toronto,toronto,fintech,unknown,yavar mirza,equity crowdfunding,2021-04-08,128550,2021,2021 Q2
787,676,ventus therapeutics,montreal,quebec,healthtech,unknown,unknown,series b,2021-04-08,100000000,2021,2021 Q2
788,590,sqi diagnostics,toronto,toronto,biotech,natural sciences and engineering research council of canada (nserc),nserc,grant,2021-04-13,0,2021,2021 Q2
789,176,deeplite,montreal,quebec,ai,pjc,"ajay shah, bdc capital, desjardins venture capital, differential ventures, innospark ventures, pjc, somel investments",seed,2021-04-13,4912000,2021,2021 Q2
790,591,squarefeet.ai,montreal,quebec,saas,unknown,front row ventures,pre-seed,2021-04-13,25000,2021,2021 Q2
791,227,feedback solutions,toronto,toronto,propertytech,launch ny,launch ny,seed,2021-04-14,335000,2021,2021 Q2
792,237,flahmingo,calgary,alberta,fintech,unknown,unknown,pre-seed,2021-04-14,0,2021,2021 Q2
793,214,epic blockchain inc.,toronto,toronto,blockchain,unknown,unknown,series a,2021-04-15,7500000,2021,2021 Q2
794,449,open screenplay,toronto,toronto,platform,unknown,unknown,seed,2021-04-15,0,2021,2021 Q2
795,685,virtual gurus,calgary,alberta,marketplace,western economic diversification canada,"raven indigenous capital partners, the 51 ventures, western economic diversification canada",seed,2021-04-15,2087600,2021,2021 Q2
796,302,infinityq technology,montreal,quebec,quantum,national bank of canada,"hevella capital, investissement quebec, national bank of canada",seed,2021-04-15,0,2021,2021 Q2
797,405,my intelligent machines,montreal,quebec,ai,"medteq+, standup ventures","anges quebec, aqc capital, desjardins venture capital, medteq+, real ventures, standup ventures",seed,2021-04-15,5000000,2021,2021 Q2
798,100,buf,toronto,toronto,devtech,addition,"addition,lightspeed venture partners, garage capital, haystack ventures, lux capital",series a,2021-04-16,20697279,2021,2021 Q2
799,624,the gist,toronto,toronto,media,jds sports,"3gp capital, august capital, bettor capital, even odds investments, jds sports",seed,2021-04-16,1228000,2021,2021 Q2
800,378,mda,toronto,toronto,healthtech,unknown,unknown,unknown,2021-04-19,4503004,2021,2021 Q2
801,132,clearco,toronto,toronto,fintech,oak hc/ft,"christian martinez, emergence, envestors, founders circle capital, highland capital partners, inovia capital, kevin breay, oak hc/ft",series c,2021-04-20,125000000,2021,2021 Q2
802,481,researchai,toronto,toronto,ai,unknown,unknown,pre-seed,2021-04-20,0,2021,2021 Q2
803,679,verge ag,calgary,alberta,agtech,unknown,sp ventures,unknown,2021-04-20,0,2021,2021 Q2
804,485,plooto,toronto,toronto,fintech,fintop capital,"fintop capital, inovia capital, luge capital",series a,2021-04-21,8000000,2021,2021 Q2
805,412,nerv technology,waterloo,waterloo region,healthtech,unknown,unknown,seed,2021-04-21,3320000,2021,2021 Q2
806,380,medchart,toronto,toronto,healthtech,"crosslink capital, golden ventures","crosslink capital, golden ventures, igan partners, nasir jones, stanford law school, union ventures, vast ventures",series a,2021-04-22,20876000,2021,2021 Q2
807,547,segra international,british columbia,british columbia,biotech,unknown,unknown,unknown,2021-04-22,6000000,2021,2021 Q2
808,594,stacksi,calgary,alberta,saas,y combinator,y combinator,seed,2021-04-22,0,2021,2021 Q2
809,674,vena solutions,toronto,toronto,saas,vista equity partners,vista equity partners,series c,2021-04-27,300000000,2021,2021 Q2
810,135,clio,vancouver,british columbia,saas,"omers growth equity, t. rowe price","omers growth equity, t. rowe price",series e,2021-04-27,136400000,2021,2021 Q2
811,59,axya,montreal,quebec,marketplace,"desjardins venture capital, ecofuel fund","desjardins venture capital, ecofuel fund, real ventures",seed,2021-04-28,1500000,2021,2021 Q2
812,366,lumeto,toronto,toronto,saas,unknown,unknown,seed,2021-04-28,3000000,2021,2021 Q2
813,27,alpha9 theranostics,vancouver,british columbia,biotech,longitude capital,"bvf partners, longitude capital",series a,2021-04-28,11000000,2021,2021 Q2
814,328,kinetyx sciences,calgary,alberta,fitnesstech,next ventures,"next ventures, paddock capital, thuja capital",seed,2021-04-28,3806800,2021,2021 Q2
815,326,kidoodle.tv,calgary,alberta,platform,unknown,unknown,unknown,2021-04-28,7429400,2021,2021 Q2
816,138,clutch,toronto,toronto,marketplace,canaan partners,canaan partners,series a,2021-05-29,20000000,2021,2021 Q2
817,559,shopistry,toronto,toronto,ecommerce,raiven capital,raiven capital,seed,2021-04-29,0,2021,2021 Q2
818,312,iot pay,vancouver,british columbia,fintech,unknown,unknown,series a,2021-04-29,4912000,2021,2021 Q2
819,278,heirlume,toronto,toronto,ai,unknown,"backbone angels, bertrand cesvet, daniel debow, fastbreak ventures, mars investment accelerator fund",seed,2021-04-30,1700000,2021,2021 Q2
820,554,sherpa,toronto,toronto,saas,"narrative fund, true ventures","globalive capital, golden ventures, n49p, narrative fund, plug and play tech center, relay ventures, stuart macdonald, true ventures, tsvc",unknown,2021-04-30,10438000,2021,2021 Q2
821,25,alkemi,toronto,toronto,cryptocurrency,unknown,genesis block ventures (gbv),seed,2021-05-01,0,2021,2021 Q2
822,43,armilla ai,toronto,toronto,platform,unknown,"spearhead fund, two small fish ventures, c2 ventures, oleg rogynskyy, yoshua bengio",pre-seed,2021-05-01,1500000,2021,2021 Q2
823,260,geescore,toronto,toronto,saas,unknown,unknown,seed,2021-05-01,0,2021,2021 Q2
824,541,satellite farms,toronto,toronto,agtech,unknown,agriculture and agri-food canada,grant,2021-05-01,100000,2021,2021 Q2
825,361,livnao technologies,vancouver,british columbia,ai,heal capital,"heal capital, what if ventures",seed,2021-05-01,0,2021,2021 Q2
826,518,renaissance,vancouver,british columbia,platform,unknown,"panache ventures, mgv capital, blockchain founders fund, red thread ventures",pre-seed,2021-05-01,1000000,2021,2021 Q2
827,618,talentmarketplace,vancouver,british columbia,ai,unknown,level one fund,pre-seed,2021-05-01,0,2021,2021 Q2
828,406,myr pos,montreal,quebec,platform,unknown,unknown,seed,2021-05-01,1250000,2021,2021 Q2
829,517,relay platform,toronto,toronto,insurtech,drive capital,"drive capital, highline beta",seed,2021-05-03,6300000,2021,2021 Q2
830,242,fluence technologies,toronto,toronto,fintech,banneker partners,banneker partners,series a,2021-05-04,10000000,2021,2021 Q2
831,629,thentia,toronto,toronto,govtech,spring mountain capital,"bdc capital, spring mountain capital",series b,2021-05-04,12280000,2021,2021 Q2
832,653,troop,toronto,toronto,platform,unknown,unknown,pre-seed,2021-05-05,300000,2021,2021 Q2
833,452,optable,montreal,quebec,saas,brightspark ventures,"alex blum, brightspark ventures, david hahn, david yaffe, jim payne",seed,2021-05-05,4420800,2021,2021 Q2
834,512,railz,toronto,toronto,fintech,nyca partners,"entrée capital, global founders capital, hack vc, n49p, nyca partners, plug and play tech center, susa ventures, vestigo ventures",series a,2021-05-06,14736000,2021,2021 Q2
835,301,industrial plankton,british columbia,british columbia,biotech,innovate bc,innovate bc,grant,2021-05-06,30700,2021,2021 Q2
836,632,thisfish,british columbia,british columbia,saas,innovate bc,innovate bc,grant,2021-05-06,184200,2021,2021 Q2
837,471,payshepherd,calgary,alberta,fintech,"accelerate fund, james lochrie","accelerate fund, gordon cameron, james lochrie, neil danroth, pam danroth, stagecoach partners, strategic equities group, tribune capital",pre-seed,2021-05-06,700000,2021,2021 Q2
838,11,ada,toronto,toronto,ai,spark capital,"accel, bessemer venture partners, burst capital, firstmark, spark capital, tiger global management, version one ventures",series c,2021-05-07,130000000,2021,2021 Q2
839,255,frontfundr,vancouver,british columbia,crowdfunding,unknown,"yavar mirza, zaeem shaukat mirza",equity crowdfunding,2021-05-10,1785083,2021,2021 Q2
840,600,stoko design,vancouver,british columbia,fitnesstech,john currie,"darrell kopke, greg malpass, john currie, norm francis, paul geyer",seed,2021-05-10,6000000,2021,2021 Q2
841,364,loopt,toronto,toronto,retailtech,columbus capital,"columbus capital, gemini waghmare, jay deen, jeff b. smith, kirsten chapman",seed,2021-05-11,1700000,2021,2021 Q2
842,589,sports iq analytics,vancouver,british columbia,ai,harlo equity partners,"harlo equity partners, lalotte ventures, velo partners",seed,2021-05-12,0,2021,2021 Q2
843,19,agnostiq,toronto,toronto,quantum,differential ventures,"boost vc, differential ventures, green egg ventures, scout ventures, tensility venture partners",seed,2021-05-13,2400000,2021,2021 Q2
844,517,relay platform,toronto,toronto,insurtech,bain capital ventures,"amaranthine, bain capital ventures, better tomorrow ventures, garage capital, panache ventures, tribe capital",series a,2021-05-13,18420000,2021,2021 Q2
845,678,verdi,vancouver,british columbia,agtech,unknown,alchemist accelerator,pre-seed,2021-05-13,0,2021,2021 Q2
846,447,ontopical,calgary,alberta,ai,unknown,unknown,pre-seed,2021-05-14,0,2021,2021 Q2
847,107,caary capital,toronto,toronto,fintech,unknown,unknown,seed,2021-05-15,2396913,2021,2021 Q2
848,408,nanology labs,toronto,toronto,biotech,facit,"creative destruction lab (cdl), facit, medteq+, ontario brain institute, ontario centre of innovation",seed,2021-05-17,3684000,2021,2021 Q2
849,716,zapper,montreal,quebec,fintech,framework ventures,"coinbase ventures, coinfund, cooley, defiance capital, distributed global, framework ventures, kain warwick, libertus capital, longhash ventures, maven 11 capital, michael dunworth, nascent digital, parafi capital, scalar capital, sino global capital, sound ventures, stani kulechov, the lao, the spartan group",series a,2021-05-17,18420000,2021,2021 Q2
850,105,buyproperly,toronto,toronto,fintech,nurture ventures,"fastbreak ventures, nurture ventures",seed,2021-05-18,2000000,2021,2021 Q2
851,361,livnao technologies,vancouver,british columbia,ai,heal capital,"heal capital, what if ventures",seed,2021-05-18,0,2021,2021 Q2
852,454,orennia,calgary,alberta,analytics,unknown,"global reserve group, ngp energy technology partners, quantum energy partners, stronghold resource partners",series a,2021-05-18,0,2021,2021 Q2
853,703,wingocard,montreal,quebec,fintech,"diagram ventures, panache ventures","cherif habib, diagram ventures, francois arbour, panache ventures",seed,2021-05-19,2087600,2021,2021 Q2
854,107,caary capital,toronto,toronto,fintech,unknown,unknown,equity crowdfunding,2021-05-20,4025843,2021,2021 Q2
855,451,openunit,toronto,toronto,saas,unknown,"advisors.fund, garage capital, insite, jonathan wasserstrum",seed,2021-05-20,1228000,2021,2021 Q2
856,622,tenstorrent,toronto,toronto,platform,fidelity,"eclipse ventures, epic cg, fidelity, moore capital, real ventures",series c,2021-05-20,245600000,2021,2021 Q2
857,184,dooly,vancouver,british columbia,ai,spark capital,"addition, boldstart ventures, boxgroup, greenspring associates, lachy groom, spark capital, tiger global management",series b,2021-05-20,98240000,2021,2021 Q2
858,318,kaloom,montreal,quebec,platform,alternative capital group,alternative capital group,series a,2021-05-20,11543200,2021,2021 Q2
859,5,aboard,toronto,toronto,saas,unknown,badhouse ventures,pre-seed,2021-05-21,0,2021,2021 Q2
860,263,giiant pharma,montreal,quebec,biotech,"amplitude venture capital, genesys capital","amorchem, amplitude venture capital, anges quebec, aqc capital, cqdm, fonds de solidarité ftq, genesys capital, theodorus iii",seed,2021-05-21,15000000,2021,2021 Q2
861,227,feedback solutions,toronto,toronto,propertytech,food foundry,food foundry,pre-seed,2021-05-24,75000,2021,2021 Q2
862,711,xanadu,toronto,toronto,ai,bessemer venture partners,"bdc capital, bessemer venture partners, capricorn investment group, georgian, in-q-tel, omers ventures, tiger global management, tim draper",series b,2021-05-25,122800000,2021,2021 Q2
863,427,novisto,montreal,quebec,saas,white star capital,"diagram ventures, white star capital",series a,2021-05-25,9600000,2021,2021 Q2
864,350,ledn,toronto,toronto,fintech,kingsway capital,"alan howard, alexis ohanian, cmt digital ventures, coinbase ventures, global founders capital, hashed, john pfeffer, kingsway capital, parafi capital, susquehanna growth equity, valor capital group, white star capital",series a,2021-05-26,36100000,2021,2021 Q2
865,469,partnerstack,toronto,toronto,saas,3l capital,"3l capital, harbourvest partners, rre ventures, whitecap venture partners",series b,2021-05-26,35000000,2021,2021 Q2
866,194,ecooation,british columbia,british columbia,cleantech,sustainable development technology canada,sustainable development technology canada,grant,2021-05-27,3806800,2021,2021 Q2
867,623,terramera,british columbia,british columbia,agtech,sustainable development technology canada,sustainable development technology canada,grant,2021-05-27,9701200,2021,2021 Q2
868,529,rocket doctor,toronto,toronto,healthtech,"emergent medical associates, f7 ventures","emergent medical associates, f7 ventures",seed,2021-05-28,3315600,2021,2021 Q2
869,178,defined,vancouver,british columbia,blockchain,version one ventures,"balaji srinivasan, capital6 eagle, compound, inflection ventures, kamunting street capital, mark cuban, portico ventures, rasool rayani, tiny capital, version one ventures",seed,2021-05-28,2500000,2021,2021 Q2
870,267,grolift,montreal,quebec,ecommerce,unknown,unknown,pre-seed,2021-05-31,70000,2021,2021 Q2
